Id,MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,OverallCond,MasVnrArea,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,HeatingQC,CentralAir,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Functional,Fireplaces,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,SalePrice
743,20,65,8450,1,0,0,0,5,108,2,95,3,1,1,0,1,0,1349,4,1,0,0,0,0,0,3,1,7,0,3,3,2,120,55,0,0,0,0,0,0,12,2007,179000
744,80,70,12886,1,0,1,0,6,0,2,95,3,3,5,444,1,0,76,4,1,0,0,0,1,0,3,1,5,1,3,3,2,302,0,0,0,100,0,0,0,10,2009,175000
745,120,41,5395,1,0,1,0,5,0,2,95,3,1,6,733,1,0,604,3,1,0,0,1,0,0,2,1,7,1,3,3,2,96,0,70,168,0,0,0,0,10,2008,180000
746,60,0,8963,1,0,1,0,9,289,3,85,4,1,6,575,5,80,487,4,1,1540,0,0,1,1,4,1,7,2,3,3,2,0,204,0,0,0,0,0,0,7,2008,299800
747,60,0,8795,1,0,1,0,5,0,2,95,3,1,6,300,1,0,652,4,1,1276,0,0,0,1,4,1,7,1,3,3,2,224,54,0,0,0,0,0,0,4,2009,236000
748,70,65,11700,1,1,1,0,7,0,2,85,2,1,1,0,1,0,1240,2,0,1320,0,0,0,1,4,1,7,1,3,3,0,181,0,386,0,0,0,0,0,5,2009,265979
749,20,59,10593,1,0,1,0,5,338,2,95,3,1,6,919,1,0,801,4,1,0,0,1,0,0,3,1,7,1,3,3,2,240,56,154,0,0,0,0,0,3,2010,260400
750,50,50,8405,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,2,0,441,0,0,0,0,4,1,4,0,3,3,0,92,0,185,0,0,0,0,0,4,2009,98000
751,50,55,8800,1,1,0,0,7,0,2,85,2,1,1,0,1,0,576,3,1,348,0,0,0,0,3,1,5,0,0,0,0,0,160,0,0,0,0,0,0,6,2010,96500
752,60,0,7750,1,0,0,0,5,0,2,95,3,1,1,0,1,0,660,4,1,660,0,0,0,1,3,1,7,0,3,3,2,0,48,0,0,0,0,0,0,8,2007,162000
753,20,79,9236,1,0,1,0,5,0,3,95,3,4,6,1200,1,0,279,4,1,0,0,1,0,0,3,1,7,0,3,3,2,168,27,0,0,0,0,0,0,7,2006,217000
754,60,80,10240,1,0,0,0,5,178,2,95,3,2,1,0,1,0,1030,3,1,1060,0,0,0,1,3,1,7,1,3,3,2,192,52,0,0,0,0,0,0,3,2006,275500
755,20,61,7930,1,0,0,0,8,0,2,85,3,1,6,439,2,472,115,3,1,0,0,1,0,0,3,1,7,0,3,3,2,171,48,0,0,0,0,0,0,7,2009,156000
756,160,34,3230,1,1,0,0,5,894,2,95,3,1,6,381,1,0,348,3,1,729,0,0,0,1,3,1,7,0,3,3,2,0,24,0,0,0,0,0,0,3,2009,172500
757,60,68,10769,1,0,1,0,5,0,2,95,3,3,6,20,1,0,846,4,1,902,0,0,0,1,3,1,7,0,3,3,2,144,105,0,0,0,0,0,0,4,2009,212000
758,60,0,11616,1,0,1,0,5,328,2,85,3,2,3,438,1,0,234,2,1,714,0,0,0,1,3,1,7,1,3,3,2,335,0,0,0,0,0,0,0,4,2010,158900
759,160,24,2280,1,1,0,0,5,360,2,95,3,1,5,549,1,0,195,3,1,744,0,0,0,1,3,1,7,0,3,3,2,0,0,0,0,0,0,0,0,8,2008,179400
760,60,65,12257,1,0,1,0,5,513,2,95,3,3,2,56,5,64,1198,4,1,1203,0,0,0,1,4,1,7,1,3,3,2,222,98,0,0,0,0,0,0,11,2007,290000
761,20,70,9100,1,0,0,0,6,0,2,85,3,1,3,612,1,0,252,4,1,0,0,0,0,0,2,1,7,0,5,5,2,0,0,0,0,0,0,0,450,10,2009,127500
762,30,60,6911,1,0,0,0,5,0,2,85,3,2,2,405,1,0,740,2,1,0,0,0,0,0,2,1,6,0,3,3,2,0,0,0,0,0,0,0,0,10,2009,100000
763,60,72,8640,1,0,0,0,5,0,2,95,3,2,6,24,1,0,732,4,1,783,0,0,0,1,3,1,7,0,3,3,2,169,45,0,0,0,0,0,0,6,2010,215200
764,60,82,9430,1,0,0,0,5,673,2,95,3,2,6,1163,1,0,89,4,1,1097,0,1,0,1,3,1,7,1,3,3,2,0,128,0,0,180,0,0,0,7,2009,337000
765,120,30,9549,1,0,1,0,5,0,3,95,4,3,2,437,6,1057,0,4,1,0,0,1,0,1,2,1,7,1,3,3,2,0,30,0,0,216,0,0,0,4,2006,270000
766,20,75,14587,1,0,1,0,5,284,2,95,3,1,1,0,1,0,1498,4,1,0,0,0,0,0,2,1,7,1,3,3,2,0,174,0,0,0,0,0,0,8,2008,264132
767,60,80,10421,1,0,0,0,5,42,2,95,3,1,6,394,1,0,586,2,1,734,0,0,0,1,3,1,7,1,3,3,2,228,66,156,0,0,0,0,500,3,2010,196500
768,50,75,12508,1,0,1,0,7,0,2,95,3,2,5,660,1,0,323,4,1,767,0,1,0,0,4,1,4,0,3,3,2,245,0,156,0,0,0,0,1300,7,2008,160000
769,20,70,9100,1,0,0,0,5,0,2,95,3,1,6,24,1,0,1836,4,1,0,0,0,0,0,3,1,7,1,3,3,2,120,33,0,0,0,0,0,0,10,2006,216837
770,60,47,53504,1,0,2,1,5,603,2,95,3,4,5,1416,1,0,234,4,1,1589,0,1,0,1,4,1,4,1,3,3,2,503,36,0,0,210,0,0,0,6,2010,538000
771,85,0,7252,1,0,1,0,5,0,2,95,3,3,6,685,1,0,173,2,1,0,0,1,0,0,2,1,7,0,3,3,2,120,0,0,0,0,0,0,0,4,2009,134900
772,20,67,8877,1,0,0,0,5,0,2,75,2,1,2,836,1,0,0,2,1,0,0,0,0,0,2,1,7,0,3,3,2,0,0,0,0,0,0,0,0,4,2006,102000
773,80,94,7819,1,0,0,0,5,0,2,85,3,3,5,422,4,127,480,2,1,0,0,1,0,0,3,1,7,1,3,3,2,144,0,0,0,0,0,0,0,3,2010,107000
774,20,70,10150,1,0,0,0,5,1,2,85,3,1,3,456,1,0,456,4,1,0,0,0,0,0,2,1,7,0,3,3,2,0,0,0,0,0,0,0,0,7,2007,114500
775,20,110,14226,1,0,0,0,5,375,2,95,3,3,1,0,1,0,1935,3,1,0,0,0,0,0,3,1,7,1,3,3,2,315,45,0,0,0,0,0,0,7,2007,395000
776,120,32,4500,1,0,0,0,5,320,2,105,3,1,6,866,1,0,338,4,1,0,0,1,0,0,2,1,7,0,3,3,2,0,247,0,0,0,0,0,0,6,2009,162000
777,20,86,11210,1,0,1,0,5,240,2,95,3,3,6,20,1,0,1594,4,1,0,0,0,0,0,3,1,7,0,3,3,2,144,59,0,0,0,0,0,0,7,2006,221500
778,20,100,13350,1,0,1,0,5,0,2,85,3,1,5,762,1,0,102,2,1,0,0,1,0,0,3,1,7,1,3,3,2,241,0,0,0,0,0,0,0,6,2006,142500
779,90,60,8400,1,0,0,0,5,320,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,4,2,7,2,3,3,2,0,0,0,0,0,0,0,0,10,2007,144000
780,90,78,10530,1,0,0,0,5,90,2,95,3,4,6,975,1,0,0,2,1,0,0,1,0,0,2,1,7,0,3,3,2,0,0,0,0,0,0,0,0,5,2006,135000
781,20,63,7875,1,0,0,0,5,38,2,95,4,1,1,0,1,0,1237,3,1,0,0,0,0,0,3,1,7,1,3,3,2,220,21,0,0,0,0,0,0,6,2007,176000
782,60,65,7153,1,0,0,0,5,0,3,95,3,1,5,387,1,0,374,4,1,793,0,0,0,1,3,1,7,0,3,3,2,0,124,0,0,0,0,0,0,7,2006,175900
783,20,67,16285,1,0,2,0,5,0,2,95,3,1,1,0,1,0,1413,4,1,0,0,0,0,0,3,1,7,0,3,3,2,0,33,0,0,0,0,0,0,6,2009,187100
784,85,0,9101,1,0,1,0,6,104,3,95,3,3,6,1097,1,0,0,4,1,0,0,1,0,0,1,1,7,1,3,3,2,303,30,0,0,0,0,0,0,7,2009,165500
785,75,35,6300,1,1,0,0,6,0,2,85,3,1,1,0,1,0,742,4,1,742,0,0,0,0,3,1,7,1,0,0,2,0,291,134,0,0,0,0,0,6,2008,128000
786,20,0,9790,1,0,0,0,5,0,2,85,3,1,3,251,2,630,491,2,1,0,0,0,0,0,3,1,7,1,3,3,2,0,0,0,0,197,0,0,0,9,2009,161500
787,50,60,10800,1,0,0,0,6,0,3,75,3,1,2,686,1,0,0,2,1,686,0,1,0,0,4,1,7,0,3,3,2,0,0,196,0,0,0,0,1200,6,2010,139000
788,60,76,10142,1,0,1,0,5,0,2,95,3,1,6,656,1,0,300,4,1,1128,0,1,0,1,4,1,7,0,3,3,2,0,45,0,0,0,0,0,0,1,2010,233000
789,20,50,6000,1,0,0,0,7,0,2,85,3,1,1,0,1,0,901,4,1,0,0,0,0,0,2,1,7,0,2,3,2,0,0,0,0,0,0,0,0,8,2008,107900
790,60,0,12205,1,0,1,0,8,157,2,85,2,4,2,568,1,0,264,3,1,1111,0,0,0,1,5,1,7,0,3,3,2,133,168,0,0,0,0,0,0,7,2007,187500
791,120,43,3182,1,0,0,0,5,11,2,95,3,1,6,16,1,0,1129,4,1,0,0,0,0,0,2,1,7,1,3,3,2,100,16,0,0,0,0,0,0,9,2009,160200
792,80,0,11333,1,0,1,0,5,0,2,95,3,3,5,539,1,0,490,2,1,0,0,1,0,0,3,1,7,2,3,3,2,120,0,0,0,0,0,0,0,5,2007,146800
793,60,92,9920,1,0,1,0,5,0,2,95,3,3,6,862,1,0,255,4,1,886,0,1,0,1,3,1,7,1,3,3,2,180,130,0,0,0,0,0,0,6,2007,269790
794,20,76,9158,1,0,0,0,5,140,2,95,3,3,1,0,1,0,1496,4,1,0,0,0,0,0,3,1,7,0,3,3,2,168,130,0,0,0,0,0,0,6,2007,225000
795,60,0,10832,1,0,1,0,5,0,2,95,3,1,1,0,1,0,712,4,1,809,0,0,0,1,3,1,7,1,3,3,2,143,46,0,0,0,0,0,500,10,2008,194500
796,60,70,8400,1,0,0,0,6,130,2,95,3,1,1,0,1,0,650,2,1,676,0,0,0,1,3,1,7,1,3,3,2,0,50,0,0,204,0,0,0,4,2010,171000
797,20,71,8197,1,0,0,0,5,148,2,85,3,1,1,0,1,0,660,4,1,0,0,0,0,1,3,1,7,1,3,3,2,138,0,0,0,0,0,0,0,4,2007,143500
798,20,57,7677,1,0,0,0,5,0,2,85,3,1,4,570,1,0,203,3,1,0,0,0,0,0,2,1,7,0,3,3,2,0,0,0,0,0,0,0,0,4,2008,110000
799,60,104,13518,1,0,0,0,5,860,2,105,3,1,1,0,1,0,1926,4,1,1174,0,0,0,1,4,1,7,2,3,3,2,144,78,0,0,0,0,0,0,7,2009,485000
800,50,60,7200,1,0,0,0,7,252,2,95,3,1,5,569,1,0,162,4,1,787,0,1,0,1,3,1,7,2,3,3,2,0,0,264,0,0,0,0,0,6,2007,175000
801,60,79,12798,1,0,1,1,5,0,2,95,3,4,6,462,1,0,154,3,1,1072,0,1,0,1,4,1,7,0,3,3,2,403,114,185,0,0,0,0,400,5,2008,200000
802,30,40,4800,1,0,0,0,7,0,2,85,3,1,2,197,1,0,999,4,1,0,0,1,0,0,2,1,7,0,3,3,2,0,0,0,0,0,0,0,0,7,2007,109900
803,60,63,8199,1,0,0,0,5,0,2,95,3,3,6,648,1,0,80,4,1,728,0,1,0,1,3,1,7,1,3,3,2,36,18,0,0,0,0,0,0,10,2008,189000
804,60,107,13891,1,0,0,0,5,424,2,105,3,4,1,0,1,0,1734,4,1,1088,0,0,0,1,4,1,7,1,3,3,2,52,170,0,0,192,0,0,0,1,2009,582933
805,20,75,9000,1,0,0,0,5,0,2,85,3,1,2,812,1,0,124,2,1,0,0,0,0,0,2,1,6,0,3,3,2,0,0,0,0,0,0,0,0,6,2006,118000
806,20,91,12274,1,0,1,0,5,256,2,95,3,1,1,0,1,0,1417,4,1,0,0,0,0,0,3,1,7,0,3,3,2,0,60,0,0,0,0,0,0,7,2008,227680
807,80,75,9750,1,0,0,0,5,0,2,85,3,3,5,400,3,480,100,3,1,0,0,0,0,0,3,1,7,0,3,3,2,68,0,0,0,0,0,0,0,10,2006,135500
808,70,144,21384,1,0,0,0,6,0,2,85,3,4,6,1309,1,0,15,4,1,504,0,2,0,1,3,1,7,1,3,3,2,0,312,0,0,0,0,0,0,5,2009,223500
809,80,85,13400,1,0,0,0,5,1047,2,85,3,3,5,516,4,128,380,2,1,0,0,1,0,0,3,1,7,1,3,3,2,0,0,0,0,0,0,0,0,6,2006,159950
810,75,90,8100,1,0,0,0,5,0,2,85,3,1,1,0,1,0,849,2,0,1063,0,0,0,0,2,3,7,0,2,1,0,40,156,0,0,0,0,0,0,11,2009,106000
811,20,78,10140,1,0,0,0,6,99,2,85,3,1,5,663,2,377,0,1,1,0,0,1,0,1,3,1,7,1,3,3,2,265,0,0,0,0,648,1,0,1,2006,181000
812,120,0,4438,1,0,0,0,5,169,2,95,3,4,6,662,1,0,186,4,1,0,0,1,0,0,1,1,7,1,3,3,2,140,0,0,0,0,0,0,0,6,2008,144500
813,20,66,8712,0,0,0,1,5,0,2,85,3,3,1,0,1,0,540,2,0,0,0,0,0,0,2,1,7,0,3,3,0,0,0,0,0,0,0,0,54,6,2010,55993
814,20,75,9750,1,0,0,0,6,243,2,85,3,1,3,608,1,0,834,3,1,0,0,0,0,1,4,1,7,0,3,3,2,0,0,275,0,0,0,0,500,4,2007,157900
815,50,45,8248,1,1,0,0,7,0,2,85,3,1,1,0,1,0,686,3,1,564,0,0,1,1,3,1,7,0,3,3,1,207,0,96,0,0,0,0,0,7,2006,116000
816,20,48,12137,1,0,2,0,5,442,2,95,3,1,1,0,1,0,1649,4,1,0,0,0,0,0,3,1,7,0,3,3,2,0,34,0,0,0,0,0,0,5,2010,224900
817,20,0,11425,1,0,1,0,6,0,2,85,3,1,4,486,1,0,522,3,1,0,0,0,0,0,2,1,7,1,3,3,2,0,0,120,0,0,0,0,0,7,2006,137000
818,20,0,13265,1,0,1,0,5,148,2,95,3,1,6,1218,1,0,350,4,1,0,0,1,0,0,3,1,7,2,3,3,2,150,59,0,0,0,0,0,0,7,2008,271000
819,80,80,8816,1,0,0,0,7,80,2,85,3,3,6,504,1,0,506,3,1,0,0,1,0,0,3,1,7,0,3,3,2,0,0,0,0,0,0,0,0,6,2010,155000
820,120,44,6371,1,0,1,0,5,128,2,95,3,2,6,733,1,0,625,4,1,0,0,1,0,0,2,1,7,1,3,3,2,192,35,0,0,0,0,0,0,6,2010,224000
821,60,72,7226,1,0,1,0,5,0,2,95,3,1,1,0,1,0,798,4,1,842,0,0,0,1,3,1,7,0,3,3,2,0,45,0,0,0,0,0,0,6,2008,183000
822,20,60,6000,1,1,0,1,4,0,2,75,3,1,1,0,1,0,936,2,0,0,0,0,0,0,2,1,5,0,3,3,2,0,32,112,0,0,0,0,0,2,2009,93000
823,60,0,12394,1,0,1,0,5,0,2,95,3,4,1,0,1,0,847,4,1,886,0,0,0,1,3,1,7,1,3,3,2,100,48,0,0,0,0,0,0,10,2007,225000
824,50,60,9900,1,0,0,0,7,0,2,85,3,1,1,0,1,0,778,2,1,545,0,0,0,0,3,1,7,1,3,3,2,335,0,0,0,0,0,0,0,7,2009,139500
825,20,81,11216,1,0,0,0,5,0,2,95,4,1,1,0,1,0,1489,4,1,0,0,0,0,0,3,1,7,1,3,3,2,0,140,0,0,0,0,0,0,6,2006,232600
826,20,114,14803,1,0,0,0,5,816,2,105,3,3,6,1636,1,0,442,4,1,0,0,1,0,0,2,1,7,1,3,3,2,188,45,0,0,0,0,0,0,6,2008,385000
827,45,50,6130,1,0,0,0,6,0,2,85,3,1,5,784,1,0,0,3,1,0,0,1,0,0,2,1,7,0,0,0,2,0,0,116,0,0,0,0,0,5,2008,109500
828,20,65,8529,1,0,1,0,5,0,2,95,3,1,6,20,1,0,1434,4,1,0,0,0,0,0,3,1,7,1,3,3,2,290,39,0,0,0,0,0,0,4,2009,189000
829,60,0,28698,1,0,2,2,5,0,2,85,4,4,2,249,5,764,0,2,1,966,0,0,1,1,3,1,5,0,3,3,2,486,0,0,0,225,0,0,0,6,2009,185000
830,160,24,2544,1,1,0,0,5,0,2,95,3,1,1,0,1,0,600,4,1,623,80,0,0,1,2,1,7,0,3,3,2,0,166,0,0,0,0,0,0,7,2006,147400
831,20,80,11900,1,0,1,0,5,387,2,85,3,1,3,1040,1,0,352,2,1,0,0,1,0,1,3,1,7,2,3,3,2,0,0,0,0,192,0,0,0,6,2008,166000
832,160,30,3180,1,1,0,0,5,0,2,95,3,1,1,0,1,0,600,4,1,600,80,0,0,1,2,1,7,0,3,3,2,0,166,0,0,0,0,0,0,6,2006,151000
833,60,44,9548,1,0,1,0,6,223,2,95,3,1,6,483,1,0,458,4,1,888,0,1,0,1,3,1,7,1,3,3,2,192,39,0,0,0,0,0,0,1,2010,237000
834,20,100,10004,1,0,0,0,6,180,2,85,3,1,3,196,4,345,975,2,1,0,0,0,0,1,3,1,7,0,3,3,2,0,0,0,0,152,0,0,0,2,2009,167000
835,20,75,7875,1,0,0,0,6,136,2,85,3,1,3,572,1,0,572,3,1,0,0,1,0,0,3,1,7,0,3,3,2,0,0,0,0,0,0,0,0,9,2008,139950
836,20,60,9600,1,0,0,0,7,0,2,95,3,1,4,442,1,0,625,2,1,0,0,0,0,0,2,1,5,0,3,3,2,290,0,0,0,0,0,0,0,2,2010,128000
837,30,90,8100,1,1,0,0,6,0,2,85,3,1,3,338,1,0,1221,3,1,0,0,1,0,0,2,1,5,0,3,3,2,0,116,230,0,0,0,0,0,6,2007,153500
838,160,21,1680,1,0,0,0,5,158,2,85,3,1,4,330,1,0,153,2,1,504,0,1,0,1,2,1,7,0,3,3,2,0,0,0,0,0,0,0,0,11,2008,100000
839,20,75,9525,1,0,0,0,6,0,2,95,3,1,1,0,1,0,1099,4,1,0,0,0,0,1,3,1,7,0,3,3,2,278,0,0,0,0,0,0,0,6,2008,144000
840,50,70,11767,1,0,0,0,6,0,2,85,3,1,4,352,1,0,416,4,1,432,0,0,0,0,3,1,7,0,3,3,2,0,0,0,0,0,0,0,0,5,2008,130500
841,70,0,12155,1,0,1,0,8,0,2,85,3,1,4,156,1,0,516,2,0,672,0,0,0,0,4,1,7,0,3,3,1,0,0,254,0,0,0,0,0,3,2008,140000
842,70,60,10440,1,1,0,0,8,0,2,85,3,1,1,0,1,0,650,3,1,581,0,0,0,0,3,1,7,1,4,3,1,70,78,68,0,0,0,0,0,6,2008,157500
843,80,82,9020,1,0,0,0,7,183,2,85,3,4,3,312,5,539,276,2,1,0,0,1,0,1,3,1,7,0,4,4,2,0,129,0,0,0,0,0,0,5,2008,174900
844,90,80,8000,1,0,0,0,4,0,2,85,3,1,1,0,1,0,1800,4,0,0,0,0,0,0,6,2,7,0,0,0,2,0,0,0,0,0,0,0,0,7,2007,141000
845,50,100,12665,1,1,1,0,8,0,2,85,3,2,1,0,1,0,876,3,1,540,0,0,0,1,4,1,7,1,3,3,2,418,0,194,0,0,0,0,0,6,2008,153900
846,85,0,16647,1,0,1,0,5,0,2,95,3,4,5,1390,1,0,0,2,1,0,0,1,0,0,3,1,5,2,3,3,2,0,0,0,0,0,0,0,0,1,2007,171000
847,60,75,9317,1,0,0,0,5,137,2,95,3,1,5,513,1,0,227,4,1,769,0,1,0,1,3,1,7,1,3,3,2,234,72,192,0,0,0,0,0,7,2009,213000
848,20,36,15523,1,0,1,0,6,0,2,85,3,3,4,460,1,0,404,4,1,0,0,1,0,0,3,1,7,1,3,3,2,0,0,0,0,0,0,0,0,8,2009,133500
849,50,75,45600,1,0,2,0,8,0,2,85,3,1,1,0,1,0,907,2,1,1051,0,0,0,0,5,1,7,1,2,3,2,486,40,0,0,175,0,0,0,9,2008,240000
850,80,80,9600,1,0,0,0,7,360,3,85,3,1,1,0,1,0,528,4,1,761,0,0,0,1,3,1,7,1,3,3,2,113,100,0,0,0,0,0,0,8,2007,187000
851,120,36,4435,1,0,0,0,5,170,2,95,3,3,6,659,1,0,189,4,1,0,0,1,0,0,1,1,7,0,3,3,2,140,0,0,0,0,0,0,0,11,2007,131500
852,120,0,3196,1,0,0,0,5,40,2,95,3,4,1,0,1,0,1273,4,1,0,0,0,0,0,2,1,7,1,3,3,2,143,20,0,0,0,0,0,0,5,2006,215000
853,75,53,7128,1,0,0,0,5,0,3,85,3,1,3,364,1,0,554,3,1,728,0,0,0,0,4,1,7,2,3,3,2,0,0,0,0,126,0,0,0,8,2007,164000
854,80,0,12095,1,0,1,0,6,115,3,85,3,4,3,564,1,0,563,2,1,0,0,0,0,1,3,1,7,1,3,3,2,180,0,0,0,0,0,0,0,8,2009,158000
855,20,102,17920,1,0,0,0,4,0,2,85,3,2,5,306,3,1085,372,2,1,0,0,1,0,1,3,1,7,1,3,3,2,0,418,0,0,312,0,0,0,7,2006,170000
856,20,0,6897,1,0,1,0,8,0,3,85,3,1,5,659,1,0,381,4,1,0,0,1,0,1,3,1,7,0,3,3,2,0,104,0,0,0,0,0,0,4,2010,127000
857,80,0,10970,1,0,1,1,6,0,2,95,4,4,6,505,2,435,0,2,1,0,0,1,0,0,3,1,7,0,3,2,2,0,0,34,0,0,0,0,0,10,2008,147000
858,60,65,8125,1,0,0,0,5,0,2,95,3,1,1,0,1,0,702,3,1,779,0,0,0,1,3,1,7,1,3,3,2,0,36,0,0,0,0,0,0,3,2009,174000
859,20,80,10400,1,0,0,0,5,189,2,95,3,1,1,0,1,0,1090,2,1,0,0,0,0,0,3,1,7,1,3,3,2,0,0,0,0,0,0,0,0,6,2009,152000
860,60,0,11029,1,0,1,0,7,220,2,85,3,2,4,619,1,0,435,2,1,1142,0,1,0,1,4,1,7,1,3,3,2,0,65,0,0,222,0,0,0,8,2006,250000
861,50,55,7642,1,0,0,0,8,0,2,85,3,1,1,0,1,0,912,3,1,514,0,0,0,1,3,1,7,1,3,3,2,0,240,0,0,0,0,0,0,6,2007,189950
862,190,75,11625,1,0,0,0,4,0,2,85,3,2,4,841,1,0,198,4,1,0,0,1,0,1,3,1,7,0,3,3,2,0,0,0,0,0,0,0,0,4,2010,131500
863,20,81,9672,1,0,0,0,5,0,2,95,3,1,6,338,1,0,702,2,1,0,0,0,0,0,3,1,7,0,3,3,2,0,0,0,0,0,0,0,0,5,2010,152000
864,20,70,7931,1,0,0,0,5,0,2,85,3,1,4,1148,1,0,0,2,1,0,0,1,0,0,3,1,7,0,3,3,2,0,0,0,0,0,0,0,0,7,2009,132500
865,20,72,8640,1,0,0,0,5,0,2,105,3,1,1,0,1,0,1372,4,1,0,0,0,0,0,3,1,7,0,3,3,2,0,140,0,0,0,0,0,0,5,2008,250580
866,20,0,8750,1,0,1,0,6,76,2,85,3,1,4,828,1,0,174,2,1,0,0,1,0,0,3,1,7,0,3,3,2,0,0,0,0,0,0,0,0,8,2009,148500
867,20,67,10656,1,0,1,0,5,274,2,95,3,3,1,0,1,0,1638,4,1,0,0,0,0,0,3,1,7,1,3,3,2,192,80,0,0,0,0,0,0,11,2007,248900
868,20,85,6970,1,0,0,0,5,0,2,85,3,1,5,932,1,0,108,2,1,0,0,1,0,1,3,1,7,0,3,3,2,168,0,0,0,0,0,0,400,5,2007,129000
869,60,0,14762,1,0,2,0,6,0,2,0,0,0,0,0,0,0,0,3,1,720,53,0,0,0,2,1,7,1,3,3,1,120,144,0,0,0,0,0,0,5,2006,169000
870,60,80,9938,1,0,0,0,5,246,2,95,3,1,6,750,1,0,300,4,1,887,0,1,0,1,3,1,7,1,3,3,2,156,90,0,0,0,0,0,0,6,2010,236000
871,20,60,6600,1,0,0,0,5,0,2,85,3,1,1,0,1,0,894,3,0,0,0,0,0,0,2,1,7,0,3,3,2,0,0,0,0,0,0,0,0,8,2009,109500
872,60,70,8750,1,0,0,0,5,116,2,95,3,1,6,505,1,0,299,4,1,878,0,0,0,1,3,1,7,0,3,3,2,0,77,0,0,0,0,0,0,6,2010,200500
873,20,74,8892,1,0,0,0,7,0,2,85,3,3,1,0,1,0,105,3,1,0,0,0,0,0,3,1,7,0,3,3,2,196,0,150,0,0,0,0,0,10,2008,116000
874,40,60,12144,1,0,0,0,7,0,2,85,3,1,3,375,1,0,457,3,1,0,232,0,0,0,3,1,7,1,3,3,2,0,28,0,0,0,0,0,0,9,2009,133000
875,50,52,5720,1,0,0,0,6,0,2,85,3,1,1,0,1,0,676,4,1,455,0,0,0,1,3,1,7,0,3,3,2,26,0,0,0,0,0,0,0,8,2009,66500
876,60,75,9000,1,0,0,0,5,0,2,95,3,3,6,64,1,0,1120,4,1,1426,0,0,0,1,4,1,7,1,3,3,2,208,364,0,0,0,0,0,0,8,2007,303477
877,20,94,25286,1,0,0,1,5,0,2,85,3,4,5,633,1,0,431,3,1,0,0,1,0,0,3,1,7,0,3,3,2,0,0,0,0,0,0,0,0,1,2007,132250
878,60,74,8834,1,0,0,0,5,216,2,105,3,1,6,1170,1,0,292,4,1,762,0,1,0,1,4,1,7,1,3,3,2,184,0,0,0,0,0,0,0,6,2009,350000
879,85,88,11782,1,0,1,0,7,0,2,85,3,3,5,899,1,0,210,2,1,0,0,1,0,0,3,1,5,0,3,3,2,192,0,0,0,0,0,0,400,6,2010,148000
880,20,0,7000,1,0,1,0,8,90,3,85,3,1,5,646,1,0,218,4,1,0,0,1,0,0,3,1,7,0,3,3,2,0,0,0,0,0,0,0,0,7,2009,136500
881,20,60,7024,1,0,0,0,5,0,2,105,4,1,5,980,1,0,110,3,1,0,0,1,0,1,2,1,7,0,3,3,2,0,49,0,0,0,0,0,0,6,2007,157000
882,50,44,13758,1,0,1,0,5,117,3,95,3,2,2,902,1,0,254,4,1,530,0,0,0,1,3,1,7,1,3,3,2,168,36,0,0,0,0,0,0,4,2007,187500
883,60,0,9636,1,0,1,0,5,0,2,95,3,1,1,0,1,0,808,3,1,785,0,0,0,1,3,1,7,1,3,3,2,342,40,0,0,0,0,0,0,12,2009,178000
884,75,60,6204,1,0,0,0,5,0,2,85,2,1,1,0,1,0,795,2,0,795,481,1,0,0,5,1,7,0,3,4,2,0,188,0,0,0,0,0,0,3,2006,118500
885,20,65,7150,1,0,0,0,5,60,2,85,3,1,4,432,1,0,460,2,1,0,0,0,0,0,3,1,7,0,3,3,2,0,0,0,0,0,0,0,0,7,2009,100000
886,120,50,5119,1,0,1,0,5,60,2,105,3,3,6,1238,1,0,460,4,1,0,0,1,0,0,2,1,7,1,3,3,2,97,65,0,0,0,0,0,0,1,2008,328900
887,90,70,8393,1,0,0,0,5,122,2,85,3,1,2,528,1,0,1098,4,1,0,0,0,0,0,4,2,7,0,3,3,2,272,54,0,0,0,0,0,0,6,2006,145000
888,50,59,16466,1,0,1,0,7,0,3,85,3,1,1,0,1,0,816,2,1,521,0,0,0,1,3,1,7,0,3,3,2,121,0,0,0,265,0,0,0,4,2008,135500
889,20,95,15865,1,0,1,1,6,0,3,85,4,4,5,351,3,823,1043,4,1,0,0,1,0,0,4,1,7,1,3,3,2,81,207,0,0,224,0,0,0,10,2007,268000
890,20,128,12160,1,0,0,0,4,90,2,85,3,1,4,1024,1,0,481,4,1,0,0,1,0,0,2,1,7,1,3,3,2,0,0,0,162,0,0,0,0,2,2009,149500
891,50,60,8064,1,0,0,0,7,0,3,85,3,2,1,0,1,0,672,4,1,252,0,0,0,0,3,1,7,1,3,3,2,0,0,0,0,0,0,0,2000,7,2007,122900
