Id,MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,SalePrice
462,70,60,7200,1,0,0,0,7,9,1936,2007,0,3,3,95,4,1,5,350,4,210,0,560,4,1,575,560,0,1135,1,0,1,0,3,1,3,6,7,0,0,2,2,576,3,3,2,256,0,0,0,0,0,0,0,4,2009,155000
463,20,60,8281,1,0,1,0,5,5,1965,1965,0,2,2,85,3,1,3,553,4,311,0,864,3,1,864,0,0,864,0,0,1,0,3,1,2,5,7,1,1,1,1,360,3,3,2,0,0,236,0,0,0,0,0,12,2009,62383
464,70,74,11988,1,0,1,1,6,7,1934,1995,0,2,2,85,3,1,2,326,1,0,389,715,1,1,849,811,0,1660,0,0,1,1,3,1,2,6,7,1,4,1,1,240,3,3,2,0,0,0,0,0,0,0,0,8,2008,188700
465,20,60,8430,1,0,0,1,5,5,1978,1978,136,2,2,95,3,1,3,616,1,0,424,1040,2,1,1040,0,0,1040,0,0,2,0,3,1,2,5,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,2009,124000
466,120,0,3072,1,0,0,0,7,5,2004,2004,18,3,2,95,3,1,1,0,1,0,1375,1375,4,1,1414,0,0,1414,0,0,2,0,2,1,3,6,7,1,3,3,2,398,3,3,2,144,20,0,0,0,0,0,0,5,2006,178740
467,20,85,10628,1,0,0,0,7,5,1970,1970,0,2,3,85,4,4,6,778,1,0,499,1277,2,1,1277,0,0,1277,1,0,1,0,2,1,2,5,7,1,1,1,2,526,3,3,2,0,0,0,0,176,0,0,0,4,2007,167000
468,70,79,9480,1,0,0,0,5,7,1942,1995,224,2,2,85,3,1,2,386,1,0,342,728,4,1,888,756,0,1644,0,0,1,1,3,1,3,7,7,2,4,1,1,312,3,3,2,168,0,0,0,0,0,0,0,6,2007,146500
469,20,98,11428,1,0,1,0,8,5,2006,2006,248,3,2,95,3,1,1,0,1,0,1626,1626,4,1,1634,0,0,1634,0,0,2,0,3,1,3,7,7,1,4,2,3,866,3,3,2,0,44,0,0,0,0,0,0,5,2007,250000
470,60,76,9291,1,0,1,0,6,5,1993,1993,120,3,2,95,3,1,6,426,1,0,406,832,4,1,832,878,0,1710,0,0,2,1,3,1,3,7,7,0,0,2,2,506,3,3,2,144,70,0,0,0,0,0,0,6,2008,187000
471,120,0,6820,1,0,1,0,8,5,1985,1985,0,3,2,95,3,3,6,368,4,1120,0,1488,2,1,1502,0,0,1502,1,0,1,1,1,1,3,4,7,0,0,2,2,528,3,3,2,0,54,0,0,140,0,0,0,6,2010,212000
472,60,92,11952,1,0,0,0,7,6,1977,1977,0,2,2,95,3,1,1,0,1,0,808,808,2,1,1161,808,0,1969,0,0,2,1,3,1,2,8,7,1,4,2,2,534,3,3,2,0,0,0,0,276,0,0,0,11,2007,190000
473,180,35,3675,1,0,0,0,6,5,2005,2005,80,2,2,95,3,4,6,459,1,0,88,547,4,1,1072,0,0,1072,1,0,1,0,2,1,2,5,7,0,0,2,2,525,3,3,2,0,28,0,0,0,0,0,0,6,2008,148000
474,20,110,14977,1,0,1,0,8,5,2006,2007,304,3,2,105,3,4,6,1350,1,0,626,1976,4,1,1976,0,0,1976,1,0,2,0,2,1,3,7,7,1,5,2,3,908,3,3,2,250,63,0,0,0,0,0,0,7,2007,440000
475,120,41,5330,1,0,0,0,8,5,2000,2000,0,3,2,95,3,3,6,1196,1,0,298,1494,4,1,1652,0,0,1652,1,0,2,0,2,1,4,6,7,0,0,2,2,499,3,3,2,96,48,0,0,0,0,0,0,8,2007,251000
476,20,80,8480,1,0,0,0,5,6,1963,1963,0,2,2,85,3,1,6,630,1,0,340,970,2,1,970,0,0,970,1,0,1,0,2,1,2,5,7,0,0,1,2,624,3,3,2,0,24,0,0,192,0,0,0,7,2007,132500
477,20,75,13125,1,0,0,1,6,5,1997,1998,215,2,2,95,3,4,6,994,1,0,484,1478,4,1,1493,0,0,1493,1,0,2,0,3,1,3,7,7,1,3,3,2,508,3,3,2,140,39,0,0,0,0,0,0,4,2008,208900
478,60,105,13693,1,0,0,0,9,5,2006,2006,772,4,2,95,3,3,1,0,1,0,2153,2153,4,1,2069,574,0,2643,0,0,2,1,3,1,4,9,7,1,4,3,3,694,3,3,2,414,84,0,0,0,0,0,0,3,2007,380000
479,20,79,10637,1,0,0,0,8,5,2007,2008,336,3,2,105,3,4,6,1288,1,0,417,1705,4,1,1718,0,0,1718,1,0,2,0,3,1,3,7,7,1,4,2,3,826,3,3,2,208,44,0,0,0,0,0,0,9,2009,297000
480,30,50,5925,1,0,0,0,4,7,1937,2000,435,2,2,75,3,1,3,168,1,0,739,907,2,1,1131,0,0,1131,0,0,1,0,2,1,2,7,7,0,0,1,2,672,3,3,2,0,72,0,0,0,0,0,0,3,2007,89471
481,20,98,16033,1,0,1,0,9,5,2004,2005,378,3,2,105,3,4,6,1261,1,0,572,1833,4,1,1850,0,0,1850,1,0,2,0,3,1,3,8,7,1,4,3,3,772,3,3,2,519,112,0,0,0,0,0,0,3,2006,326000
482,20,72,11846,1,0,1,0,9,5,2003,2004,562,3,2,105,3,4,6,1567,1,0,225,1792,4,1,1792,0,0,1792,1,0,2,0,2,1,4,6,7,1,4,3,3,874,3,3,2,206,49,0,0,0,0,0,0,8,2006,374000
483,70,50,2500,1,1,0,0,7,8,1915,2005,0,3,2,85,3,1,5,299,1,0,611,910,4,1,916,910,0,1826,1,0,1,1,4,1,4,7,5,1,4,1,1,164,2,2,2,0,0,0,0,0,0,0,0,6,2009,155000
484,120,32,4500,1,0,0,0,6,5,1998,1998,116,2,2,105,3,1,6,897,1,0,319,1216,4,1,1216,0,0,1216,1,0,2,0,2,1,2,5,7,0,0,1,2,402,3,3,2,0,125,0,0,0,0,0,0,5,2006,164000
485,20,0,7758,1,0,1,0,5,7,1962,2001,0,2,3,85,3,1,5,588,1,0,411,999,3,1,999,0,0,999,1,0,1,0,3,1,3,6,7,0,0,1,1,264,3,3,2,0,132,0,0,0,0,0,0,3,2007,132500
486,20,80,9600,1,0,0,0,5,7,1950,2007,0,3,2,85,3,1,5,607,1,0,506,1113,3,1,1113,0,0,1113,0,0,1,0,3,1,3,5,7,1,4,1,1,264,3,3,2,0,80,120,0,0,0,0,0,7,2009,147000
487,20,79,10289,1,0,0,0,5,7,1965,1965,168,2,2,85,3,1,5,836,1,0,237,1073,2,1,1073,0,0,1073,1,0,1,1,3,1,2,6,7,0,0,2,2,515,3,3,2,0,0,0,0,0,0,0,0,6,2007,156000
488,20,70,12243,1,0,1,0,5,6,1971,1971,0,2,2,95,3,3,5,998,1,0,486,1484,3,1,1484,0,0,1484,0,0,2,0,3,1,2,7,7,1,3,1,2,487,3,3,2,224,0,0,0,180,0,0,0,2,2007,175000
489,190,60,10800,1,0,0,0,5,4,1900,1970,0,2,1,85,2,1,4,664,1,0,290,954,2,0,1766,648,0,2414,0,0,2,0,3,2,2,10,4,1,4,1,2,520,3,2,0,142,0,0,0,0,0,0,0,5,2006,160000
490,180,21,1526,1,0,0,0,4,8,1970,2002,0,2,3,95,3,3,6,515,1,0,115,630,2,1,630,0,0,630,1,0,1,0,1,1,3,3,7,0,0,1,1,286,3,3,2,0,0,0,0,0,0,0,0,5,2009,86000
491,160,0,2665,1,0,0,0,5,6,1976,1976,0,2,2,95,3,2,1,0,1,0,264,264,2,1,616,688,0,1304,0,0,1,1,3,1,2,4,7,1,4,3,1,336,3,3,2,141,24,0,0,0,0,0,0,6,2008,115000
492,50,79,9490,1,0,0,0,6,7,1941,1950,0,2,2,85,3,1,4,403,3,165,238,806,2,1,958,620,0,1578,1,0,1,0,3,1,1,5,7,2,3,1,1,240,3,3,2,0,0,32,0,0,0,0,0,8,2006,133000
493,60,105,15578,1,0,1,0,6,5,2006,2006,0,3,2,95,3,1,1,0,1,0,728,728,3,1,728,728,0,1456,0,0,2,1,3,1,2,8,7,0,0,2,2,429,3,3,2,0,0,0,0,0,0,0,0,5,2006,172785
494,20,70,7931,1,0,0,0,5,6,1960,1960,0,2,2,85,3,1,4,374,2,532,363,1269,2,1,1269,0,0,1269,0,0,1,1,3,1,2,6,7,1,2,1,1,308,3,3,2,0,0,0,0,0,0,0,0,6,2008,155000
495,30,50,5784,1,0,0,0,5,8,1938,1996,0,2,2,75,3,1,1,0,1,0,190,190,3,1,886,0,0,886,0,0,1,0,2,1,2,4,7,0,0,1,1,273,3,3,2,144,20,80,0,0,0,0,0,12,2009,91300
496,30,60,7879,1,0,0,0,4,5,1920,1950,0,2,2,85,3,1,3,495,1,0,225,720,2,0,720,0,0,720,0,0,1,0,2,1,2,4,7,0,0,0,0,0,0,0,0,0,523,115,0,0,0,0,0,11,2009,34900
497,20,0,12692,1,0,1,0,8,5,1992,1993,0,3,2,95,3,1,6,1231,1,0,1969,3200,4,1,3228,0,0,3228,1,0,3,0,4,1,3,10,7,1,4,2,2,546,3,3,2,264,75,291,0,0,0,0,0,5,2007,430000
498,50,60,9120,1,1,0,0,7,6,1925,1950,0,2,3,85,3,1,3,329,1,0,697,1026,4,1,1133,687,0,1820,1,0,2,0,4,1,2,8,7,0,0,1,1,240,3,3,0,0,100,0,0,0,0,0,0,6,2008,184000
499,20,65,7800,1,0,0,0,5,7,1967,2004,89,2,2,85,3,1,5,450,1,0,414,864,4,1,899,0,0,899,0,0,1,0,3,1,3,5,7,0,0,3,1,288,3,3,2,64,0,0,0,0,0,0,0,6,2009,130000
500,20,70,7535,1,0,1,0,5,7,1958,1985,0,2,2,85,3,1,4,111,2,279,522,912,1,1,912,0,0,912,0,1,1,0,2,1,2,5,7,0,0,3,1,297,3,3,2,12,285,0,0,0,0,0,480,6,2007,120000
501,160,21,1890,1,0,0,0,6,5,1973,1973,285,2,2,85,3,1,4,356,1,0,316,672,2,1,672,546,0,1218,0,0,1,1,3,1,2,7,7,0,0,1,1,264,3,3,2,144,28,0,0,0,0,0,0,5,2007,113000
502,60,75,9803,1,0,0,0,7,5,2005,2005,0,3,2,95,3,1,6,400,1,0,466,866,3,1,866,902,0,1768,0,0,2,1,3,1,3,7,7,0,0,2,2,603,3,3,2,0,108,0,0,0,0,0,0,2,2008,226700
503,20,70,9170,1,0,0,0,5,7,1965,1965,0,2,2,85,3,1,5,698,6,96,420,1214,4,1,1214,0,0,1214,1,0,1,0,2,1,2,6,7,0,0,1,2,461,2,2,2,0,0,184,0,0,0,0,400,4,2007,140000
504,20,100,15602,1,0,1,0,7,8,1959,1997,0,2,2,85,3,1,5,1247,1,0,254,1501,2,1,1801,0,0,1801,1,0,2,0,1,1,2,6,7,2,3,3,2,484,3,3,2,0,54,0,0,161,0,0,0,3,2010,289000
505,160,24,2308,1,0,0,0,6,5,1974,1974,0,2,2,85,3,1,5,257,3,495,103,855,2,1,855,467,0,1322,0,1,2,1,3,1,2,6,7,1,2,1,2,440,3,3,2,260,0,0,0,0,0,0,0,6,2009,147000
506,90,60,7596,1,1,0,0,5,5,1952,1952,360,2,2,85,3,1,1,0,1,0,960,960,3,1,960,1000,0,1960,0,0,2,0,4,2,2,10,7,0,0,1,2,400,3,3,0,0,0,0,0,0,0,0,0,7,2009,124500
507,60,80,9554,1,0,1,0,8,5,1993,1994,125,3,2,95,3,1,6,380,1,0,397,777,4,1,1065,846,0,1911,0,0,2,1,3,1,3,8,7,1,3,2,2,471,3,3,2,182,81,0,0,0,0,0,0,9,2006,215000
508,20,75,7862,1,0,1,0,6,5,2009,2009,0,3,2,95,3,1,6,27,1,0,1191,1218,4,1,1218,0,0,1218,0,0,2,0,2,1,3,4,7,0,0,3,2,676,3,3,2,0,102,0,0,0,0,0,0,9,2009,208300
509,70,60,9600,1,0,0,0,7,9,1928,2005,0,2,4,85,3,1,3,141,1,0,548,689,4,1,689,689,0,1378,0,0,2,0,3,1,3,7,7,1,4,1,2,360,3,3,0,0,0,116,0,0,0,0,0,10,2008,161000
510,20,80,9600,1,0,0,0,5,6,1959,1959,132,2,2,85,3,1,5,991,1,0,50,1041,4,1,1041,0,0,1041,1,0,1,0,3,1,2,6,7,0,0,2,1,270,3,3,2,224,88,0,0,0,0,0,0,7,2009,124500
511,20,75,14559,1,0,0,0,5,7,1951,2000,70,3,2,85,3,1,4,650,3,180,178,1008,4,1,1363,0,0,1363,1,0,1,0,2,1,2,6,6,2,3,1,1,288,3,3,2,324,42,0,0,168,0,0,2000,6,2009,164900
512,120,40,6792,1,0,1,0,7,5,2005,2006,94,3,2,95,3,1,1,0,1,0,1368,1368,4,1,1368,0,0,1368,0,0,2,0,2,1,3,6,7,1,4,2,2,474,3,3,2,132,35,0,0,0,0,0,0,3,2006,202665
513,20,70,9100,1,0,0,0,5,5,1958,1958,0,2,2,85,3,1,4,521,2,174,169,864,2,1,864,0,0,864,1,0,1,0,3,1,2,5,7,0,0,1,2,624,3,3,2,0,0,0,0,0,0,0,0,7,2006,129900
514,20,71,9187,1,0,0,0,6,5,1983,1983,0,2,3,85,3,1,5,336,1,0,748,1084,2,1,1080,0,0,1080,0,0,1,1,3,1,2,5,7,0,0,1,2,484,3,3,2,120,0,158,0,0,0,0,0,6,2007,134000
515,45,55,10594,1,0,0,0,5,5,1926,1950,0,2,2,85,3,1,1,0,1,0,768,768,1,0,789,0,0,789,0,0,1,0,2,1,2,5,7,0,0,1,1,200,1,1,2,0,0,112,0,0,0,0,0,6,2007,96500
516,20,94,12220,1,0,0,0,10,5,2009,2009,305,4,2,105,3,1,6,1436,1,0,570,2006,4,1,2020,0,0,2020,1,0,2,1,3,1,4,9,7,1,4,3,3,900,3,3,2,156,54,0,0,0,0,0,0,9,2009,402861
517,80,0,10448,1,0,1,0,6,6,1972,1972,333,2,2,85,3,1,1,0,1,0,689,689,2,1,1378,741,0,2119,0,0,2,1,3,1,2,7,7,1,3,2,2,583,3,3,2,0,104,0,0,0,0,0,0,8,2009,158000
518,60,79,10208,1,0,1,0,7,5,1996,1997,921,3,2,95,3,1,1,0,1,0,1264,1264,4,1,1277,1067,0,2344,0,0,2,1,3,1,3,7,7,1,3,2,3,889,3,3,2,220,0,0,0,0,0,0,0,7,2009,265000
519,60,0,9531,1,0,1,0,6,5,1998,1998,0,2,2,95,3,2,6,706,1,0,88,794,4,1,882,914,0,1796,1,0,2,1,3,1,2,7,7,0,0,2,2,546,3,3,2,0,36,0,0,0,0,0,0,5,2007,211000
520,70,53,10918,1,0,0,0,7,9,1926,2004,0,3,2,95,3,1,1,0,1,0,1276,1276,4,1,1276,804,0,2080,0,0,1,1,3,1,3,9,7,2,4,1,1,282,3,3,2,0,0,0,0,145,0,0,0,6,2009,234000
521,190,60,10800,1,1,0,0,4,7,1900,2000,0,2,2,0,0,0,0,0,0,0,0,0,2,0,694,600,0,1294,0,0,2,0,3,2,2,7,7,0,0,0,0,0,0,0,0,220,114,210,0,0,0,0,0,8,2008,106250
522,20,90,11988,1,0,1,0,6,6,1957,1957,0,2,2,85,3,1,3,777,1,0,467,1244,4,1,1244,0,0,1244,0,0,1,1,3,1,2,6,7,2,4,1,1,336,3,3,2,0,40,0,0,0,0,0,0,5,2007,150000
523,50,50,5000,1,0,0,0,6,7,1947,1950,0,2,3,85,3,1,5,399,1,0,605,1004,4,1,1004,660,0,1664,0,0,2,0,3,1,2,7,7,2,4,1,2,420,3,3,2,0,24,36,0,0,0,0,0,10,2006,159000
524,60,130,40094,1,0,1,0,10,5,2007,2008,762,4,2,105,3,4,6,2260,1,0,878,3138,4,1,3138,1538,0,4676,1,0,3,1,3,1,4,11,7,1,4,3,3,884,3,3,2,208,406,0,0,0,0,0,0,10,2007,184750
525,60,95,11787,1,0,1,0,7,5,1996,1997,594,3,2,95,3,1,6,719,1,0,660,1379,4,1,1383,1015,0,2398,1,0,2,1,3,1,3,8,7,1,3,3,3,834,3,3,2,239,60,0,0,0,0,0,0,8,2007,315750
526,20,62,7500,1,1,0,0,7,5,2005,2005,0,3,2,95,3,1,1,0,1,0,1257,1257,4,1,1266,0,0,1266,0,0,2,0,3,1,3,6,7,1,3,1,2,453,3,3,2,38,144,0,0,0,0,0,0,4,2006,176000
527,20,70,13300,1,0,0,0,5,7,1956,2000,0,2,2,95,3,1,3,377,1,0,551,928,2,1,928,0,0,928,0,0,1,0,2,1,2,4,7,0,0,1,1,252,3,3,2,261,0,156,0,0,0,0,0,6,2007,132000
528,60,67,14948,1,0,1,0,9,5,2008,2008,268,4,2,105,3,3,6,1330,1,0,122,1452,4,1,1476,1237,0,2713,1,0,2,1,3,1,4,11,7,1,4,3,3,858,3,3,2,126,66,0,0,0,0,0,0,11,2008,446261
529,30,58,9098,1,0,1,0,4,7,1920,2002,0,2,2,85,3,2,5,348,1,0,180,528,4,1,605,0,0,605,1,0,1,0,2,1,2,5,7,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,7,2007,86000
530,20,0,32668,1,0,1,0,6,3,1957,1975,0,3,2,85,3,1,3,1219,1,0,816,2035,2,1,2515,0,0,2515,1,0,3,0,4,2,2,9,3,2,3,2,2,484,3,3,2,0,0,200,0,0,0,0,0,3,2007,200624
531,80,85,10200,1,0,0,0,6,5,1988,1989,219,3,2,95,3,3,6,783,1,0,678,1461,4,1,1509,0,0,1509,1,0,2,0,3,1,3,5,7,1,2,2,2,600,3,3,2,224,0,0,0,0,0,0,0,8,2008,175000
532,70,60,6155,1,0,1,0,6,8,1920,1999,0,2,2,75,2,2,1,0,1,0,611,611,4,1,751,611,0,1362,0,0,2,0,3,1,2,6,7,0,0,3,2,502,3,2,2,0,0,84,0,0,0,0,0,6,2008,128000
533,20,60,7200,1,0,0,0,5,7,1955,2007,0,2,2,0,0,0,0,0,0,0,0,0,4,1,827,0,0,827,0,0,1,0,2,1,2,5,4,1,1,1,1,392,3,3,2,0,0,0,0,0,0,0,0,4,2010,107500
534,20,50,5000,1,0,0,1,1,3,1946,1950,0,1,1,0,0,0,0,0,0,0,0,0,1,0,334,0,0,334,0,0,1,0,1,1,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007,39300
535,60,74,9056,1,0,1,0,8,5,2004,2004,0,3,2,105,4,3,1,0,1,0,707,707,4,1,707,707,0,1414,0,0,2,1,3,1,3,6,7,1,4,3,2,403,3,3,2,100,35,0,0,0,0,0,0,10,2006,178000
536,190,70,7000,1,0,0,0,5,7,1910,1991,0,2,2,95,3,4,6,969,1,0,148,1117,2,1,820,527,0,1347,1,0,1,0,3,1,2,5,7,0,0,0,0,0,0,0,0,85,0,148,0,0,0,0,0,1,2008,107500
537,60,57,8924,1,0,1,0,7,5,1998,1999,0,2,2,95,3,3,1,0,1,0,880,880,4,1,880,844,0,1724,0,0,2,1,3,1,3,8,7,0,0,3,2,527,3,3,2,120,155,0,0,0,0,0,0,7,2008,188000
538,20,0,12735,1,0,1,0,4,5,1972,1972,0,2,2,85,3,1,4,600,1,0,264,864,2,1,864,0,0,864,0,0,1,0,3,1,2,5,7,0,0,1,2,576,3,3,2,216,0,0,0,0,0,0,0,4,2008,111250
539,20,0,11553,1,0,1,0,5,5,1968,1968,188,2,2,85,3,1,4,673,1,0,378,1051,2,1,1159,0,0,1159,0,0,1,1,3,1,2,7,7,1,2,1,1,336,3,3,2,466,0,0,0,0,0,0,0,7,2006,158000
540,20,0,11423,1,0,0,0,8,5,2001,2002,479,3,2,95,3,3,6,1358,1,0,223,1581,4,1,1601,0,0,1601,1,0,2,0,3,1,3,6,7,1,3,2,2,670,3,3,2,180,0,0,0,0,0,0,2000,5,2010,272000
541,20,85,14601,1,0,0,0,9,5,2006,2006,584,4,2,105,3,3,6,1260,1,0,578,1838,4,1,1838,0,0,1838,1,0,2,0,2,1,4,8,7,1,4,3,3,765,3,3,2,270,68,0,0,0,0,0,0,3,2009,315000
542,60,0,11000,1,0,0,0,8,5,2000,2000,72,3,2,95,3,1,1,0,1,0,969,969,4,1,997,1288,0,2285,0,0,2,1,4,1,3,8,7,1,3,3,3,648,3,3,2,0,56,0,0,0,0,0,0,6,2007,248000
543,20,78,10140,1,0,0,0,7,5,1998,1999,0,3,2,105,3,1,2,144,6,1127,379,1650,4,1,1680,0,0,1680,1,0,2,0,3,1,3,7,3,1,3,3,2,583,3,3,2,78,73,0,0,0,0,0,0,6,2009,213250
544,120,34,4058,1,0,0,0,7,5,1998,1998,182,2,2,95,3,3,6,584,2,139,0,723,4,1,767,0,0,767,1,0,1,0,1,1,2,4,7,0,0,3,1,367,3,3,2,120,40,0,0,0,0,0,0,6,2007,133000
545,60,58,17104,1,0,1,0,7,5,2006,2006,0,3,2,95,4,3,6,554,1,0,100,654,4,1,664,832,0,1496,1,0,2,1,3,1,3,7,7,1,4,2,2,426,3,3,2,100,24,0,0,0,0,0,0,9,2006,179665
546,50,0,13837,1,0,1,0,7,5,1988,1988,178,3,3,95,4,1,6,1002,2,202,0,1204,3,1,1377,806,0,2183,0,0,2,1,4,1,3,9,7,0,0,1,3,786,3,3,2,0,0,0,0,0,0,0,0,2,2006,229000
547,50,70,8737,1,0,1,0,6,7,1923,1950,0,2,2,95,3,1,3,300,1,0,765,1065,4,1,915,720,0,1635,0,0,1,1,3,1,2,6,7,1,4,1,2,440,3,3,2,0,38,0,144,0,0,0,0,5,2007,210000
548,85,54,7244,1,0,0,0,5,7,1970,1970,0,2,3,95,3,3,5,619,1,0,149,768,4,1,768,0,0,768,1,0,1,0,2,1,2,5,7,0,0,1,2,624,3,3,2,104,0,0,0,0,0,0,0,4,2007,129500
549,20,49,8235,1,0,1,0,5,7,1955,1995,0,2,3,85,3,1,2,180,3,645,0,825,2,1,825,0,0,825,1,0,1,0,2,1,2,4,7,0,0,2,2,720,3,3,2,140,50,0,0,0,0,0,0,6,2008,125000
550,60,75,9375,1,0,0,0,7,5,2003,2004,0,3,2,95,3,1,1,0,1,0,912,912,4,1,912,1182,0,2094,0,0,2,1,4,1,3,8,7,1,4,3,2,615,3,3,2,182,182,0,0,0,0,0,0,11,2009,263000
551,120,53,4043,1,0,0,0,6,6,1977,1977,0,2,2,95,3,1,5,559,1,0,510,1069,2,1,1069,0,0,1069,0,0,2,0,2,1,2,4,7,0,0,2,2,440,3,3,2,0,55,0,0,200,0,0,0,10,2008,140000
552,20,50,6000,1,0,0,0,5,6,1957,1957,0,2,2,85,3,1,3,308,1,0,620,928,3,1,928,0,0,928,0,0,1,0,3,1,2,5,7,0,0,3,1,288,3,3,2,0,0,0,0,0,0,0,0,6,2008,112500
553,20,87,11146,1,0,1,0,8,5,2006,2006,250,3,2,105,3,3,1,0,1,0,1709,1709,4,1,1717,0,0,1717,0,0,2,0,3,1,3,7,7,1,4,2,3,908,3,3,2,169,39,0,0,0,0,0,0,7,2009,255500
554,20,67,8777,1,0,0,0,4,5,1949,2003,0,2,2,0,0,0,0,0,0,0,0,0,4,1,1126,0,0,1126,0,0,2,0,2,1,3,5,7,0,0,3,2,520,3,3,0,0,96,0,0,0,0,0,0,5,2009,108000
555,60,85,10625,1,0,0,0,7,5,2003,2004,292,3,2,95,3,1,6,866,1,0,132,998,4,1,1006,1040,0,2046,1,0,2,1,3,1,3,8,7,1,4,2,3,871,3,3,2,320,62,0,0,0,0,0,0,8,2008,284000
556,45,58,6380,1,0,0,0,5,6,1922,1950,0,2,2,85,2,1,1,0,1,0,993,993,2,1,1048,0,0,1048,0,0,1,0,2,1,2,5,7,1,4,1,1,280,3,3,2,0,0,116,0,0,0,0,0,8,2006,113000
557,20,69,14850,1,0,1,0,5,5,1957,1957,0,2,2,85,3,1,3,895,1,0,197,1092,2,1,1092,0,0,1092,1,0,1,0,2,1,2,6,7,1,3,3,1,299,3,3,2,268,0,0,0,122,0,0,0,5,2006,141000
558,50,60,11040,1,0,0,1,4,6,1920,1950,0,2,2,85,3,1,3,637,1,0,0,637,3,1,897,439,0,1336,0,0,1,1,3,1,2,7,7,0,0,1,1,570,3,3,2,0,47,120,0,0,0,0,0,9,2006,108000
559,60,57,21872,1,0,2,0,7,5,1996,1997,0,2,2,95,3,4,6,604,1,0,125,729,4,1,729,717,0,1446,0,1,2,1,3,1,2,6,7,1,3,1,2,406,3,3,2,264,22,0,0,0,0,0,0,8,2008,175000
560,120,0,3196,1,0,0,0,7,5,2003,2004,18,3,2,95,3,4,1,0,1,0,1374,1374,4,1,1557,0,0,1557,0,0,2,0,2,1,3,7,7,1,3,3,2,420,3,3,2,143,20,0,0,0,0,0,0,10,2006,234000
561,20,0,11341,1,0,1,0,5,6,1957,1996,180,2,2,95,3,1,5,1302,1,0,90,1392,2,1,1392,0,0,1392,1,0,1,1,3,1,2,5,4,1,4,1,2,528,3,3,2,0,0,0,0,95,0,0,0,5,2010,121500
562,20,77,10010,1,0,0,1,5,5,1974,1975,0,2,2,95,3,3,5,1071,2,123,195,1389,3,1,1389,0,0,1389,1,0,1,0,2,1,2,6,7,1,3,2,2,418,3,3,2,240,38,0,0,0,0,0,0,4,2006,170000
563,30,63,13907,1,0,0,0,5,6,1940,1969,0,2,2,85,3,1,4,290,1,0,706,996,4,1,996,0,0,996,1,0,1,0,3,1,2,6,7,1,4,0,0,0,0,0,2,144,0,0,0,0,0,0,0,7,2008,108000
564,50,66,21780,1,0,0,0,6,7,1918,1950,0,2,2,95,3,2,1,0,1,0,1163,1163,4,1,1163,511,0,1674,0,0,2,0,4,1,2,8,7,1,4,3,2,396,3,3,0,72,36,0,0,144,0,0,0,7,2008,185000
565,60,0,13346,1,0,1,0,7,5,1992,2000,0,3,2,95,3,1,6,728,1,0,367,1095,4,1,1166,1129,0,2295,1,0,2,1,4,1,3,9,7,1,3,2,2,590,3,3,2,0,40,0,0,0,0,0,0,7,2006,268000
566,70,66,6858,1,0,0,0,6,4,1915,1950,0,2,2,95,3,1,1,0,1,0,806,806,2,0,841,806,0,1647,1,0,1,1,4,1,1,6,7,0,0,1,1,216,3,3,2,0,66,136,0,0,0,0,0,5,2010,128000
567,60,77,11198,1,0,1,0,9,5,2005,2007,245,3,2,95,4,1,1,0,1,0,1122,1122,4,1,1134,1370,0,2504,0,0,2,1,4,1,4,11,7,1,4,3,3,656,3,3,2,144,39,0,0,0,0,0,0,6,2008,325000
568,20,70,10171,1,0,1,0,7,5,2004,2004,168,3,2,95,3,1,6,2,1,0,1515,1517,4,1,1535,0,0,1535,0,0,2,0,3,1,3,7,7,0,0,2,2,532,3,3,2,0,0,0,0,0,0,0,0,3,2010,214000
569,50,79,12327,1,0,1,1,8,8,1983,2009,0,3,2,95,3,4,6,1441,1,0,55,1496,4,1,1496,636,0,2132,1,0,1,1,1,1,3,5,5,1,4,3,2,612,4,3,2,349,40,0,0,0,0,0,0,9,2009,316600
570,90,0,7032,1,0,1,0,5,5,1979,1979,0,2,2,95,3,4,6,943,1,0,0,943,2,1,943,0,0,943,1,0,1,0,2,1,2,4,7,2,3,1,2,600,3,3,2,42,0,0,0,0,0,0,0,12,2006,135960
571,90,74,13101,1,0,1,0,5,5,1965,1965,108,2,2,85,3,1,2,231,1,0,1497,1728,2,1,1728,0,0,1728,0,0,2,0,6,2,2,10,7,0,0,1,2,576,3,3,2,0,0,0,0,0,0,0,0,11,2008,142600
